LDAP-Display-Name	Default-Object-Category	
msExchServer2ExportContainers	0	
msExchServer2Flags	0	
msExchServer2HighestUSN	0	
msExchServer2ImportContainer	0	
msExchServer2LastUpdateTime	0	
msExchServer2NetworkAddress	0	
msExchServer2NTAccountDomain	0	
msExchServer2ObjectMatch	0	
msExchServer2PageSize	0	
msExchServer2Port	0	
msExchServer2SchemaMap	0	
msExchServer2SearchFilter	0	
msExchServer2SSLPort	0	
msExchServer2Type	0	
submissionContLength	0	
supportedAlgorithms	0	
msExchSynchronizationDirection	0	
targetAddress	0	
telephoneAssistant	0	
personalPager	0	
unmergedAtts	0	
dnQualifier	0	
altRecipient	0	
publicDelegates	0	
homeMDB	0	
authOrig	0	
dLMemSubmitPerms	0	
unauthOrig	0	
dLMemRejectPerms	0	
msExchHomeSyncService	0	
msExchChildSyncAgreements	0	
msExchCASchemaPolicy	0	
msExchSchemaPolicyConsumers	0	
msExchServer1IsBridgehead	0	
msExchServer2IsBridgehead	0	
msExchADCObjectType	0	
msExchMailboxGuid	0	
msExchMailboxSecurityDescriptor	0	
msExchMasterAccountSid	0	
msExchExchangeSite	0	
importedFrom	0	
msExchServer1HighestUSNVector	0	
msExchServer2HighestUSNVector	0	
msExchCustomProxyAddresses	0	
delivExtContTypes	0	
deliveryMechanism	0	
dLMemDefault	0	
dLMemberRule	0	
msExchFBURL	0	
heuristics	0	
msExchIMACL	0	
msExchIMAddress	0	
msExchIMMetaPhysicalURL	0	
msExchIMPhysicalURL	0	
msExchIMVirtualServer	0	
msExchMemberBaseDN	0	
msExchMemberFilter	0	
msExchPFTreeType	0	
promoExpiration	0	
sSelector	0	
sSelectorInbound	0	
msExchTUIPassword	0	
msExchTUISpeed	0	
msExchTUIVolume	0	
type	0	
msExchUnmergedAttsPt	0	
msExchVoiceMailboxID	0	
homeMDBBL	0	
authOrigBL	0	
dLMemSubmitPermsBL	0	
unauthOrigBL	0	
dLMemRejectPermsBL	0	
msExchUseOAB	0	
msExchAddGroupsToToken	0	
msExchPreviousAccountSid	0	
msExchQueryBaseDN	0	
msExchRecipLimit	0	
msExchResourceGUID	0	
msExchSchemaVersionAdc	0	
msExchMoveToLSA	0	
extensionData	0	
msExchInterOrgAddressType	0	
msExchPFDefaultAdminACL	0	
msExchPFDSContainer	0	
msExchAccessFlags	0	
msExchAccessSSLFlags	0	
aDMD	0	
msExchAdminACL	0	
adminExtensionDLL	0	
msExchAdminGroupMode	0	
msExchAdminMailbox	0	
msExchALObjectVersion	0	
msExchAliasGenFormat	0	
msExchAliasGenType	0	
msExchAliasGenUniqueness	0	
msExchAllowAdditionalResources	0	
msExchAllowTimeExtensions	0	
anonymousAccess	0	
anonymousAccount	0	
associationLifetime	0	
msExchAuditFlags	0	
msExchAuthenticationFlags	0	
authorizedDomain	0	
authorizedPassword	0	
authorizedUser	0	
availableAuthorizationPackages	0	
availableDistributions	0	
msExchAvailableServers	0	
msExchBackgroundThreads	0	
msExchBasicAuthenticationDomain	0	
bridgeheadServers	0	
canPreserveDNs	0	
msExchCatalog	0	
msExchccMailADEProp	0	
msExchccMailFilterType	0	
msExchccMailImportExportVersion	0	
msExchccMailKeepForwardHistory	0	
msExchccMailPOName	0	
msExchccMailPOPath	0	
msExchCertificate	0	
certificateChainV3	0	
certificateRevocationListV1	0	
certificateRevocationListV3	0	
characterSet	0	
characterSetList	0	
msExchChatAccess	0	
msExchChatAdminMessage	0	
msExchChatBanMask	0	
msExchChatBanReason	0	
msExchChatBroadcastAddress	0	
msExchChatChannelAutoCreate	0	
msExchChatChannelFlags	0	
msExchChatChannelHostKey	0	
msExchChatChannelJoinMessage	0	
msExchChatChannelKey	0	
msExchChatChannelLanguage	0	
msExchChatChannelLCID	0	
msExchChatChannelLimit	0	
msExchChatChannelMode	0	
msExchChatChannelName	0	
msExchChatChannelOwnerKey	0	
msExchChatChannelPartMessage	0	
msExchChatChannelPICS	0	
msExchChatChannelSubject	0	
msExchChatChannelTopic	0	
msExchChatClassIdentMask	0	
msExchChatClassIP	0	
msExchChatClientPort	0	
msExchChatDNSReverseMode	0	
msExchChatDuration	0	
msExchChatEnableAnonymous	0	
msExchChatEnableAuthenticated	0	
msExchChatInputFloodLimit	0	
msExchChatMaxAnonymous	0	
msExchChatMaxConnections	0	
msExchChatMaxMemberships	0	
msExchChatMessageLag	0	
msExchChatMOTD	0	
msExchChatNetworkMode	0	
msExchChatNetworkName	0	
msExchChatNickDelay	0	
msExchChatOutputSaturation	0	
msExchChatPingDelay	0	
msExchChatProtectionLevel	0	
msExchChatServerPort	0	
msExchChatStartTime	0	
msExchChatTitle	0	
clientAccessEnabled	0	
clockAlertOffset	0	
clockAlertRepair	0	
clockWarningOffset	0	
clockWarningRepair	0	
compromisedKeyList	0	
computerName	0	
connectedDomains	0	
connectionListFilter	0	
connectionListFilterType	0	
msExchConnectorType	0	
containerInfo	0	
contentType	0	
controlMsgFolderID	0	
controlMsgRules	0	
msExchControllingZone	0	
msExchConvertToFixedFont	0	
crossCertificateCRL	0	
msExchCTPClassGUID	0	
msExchCTPFrameHint	0	
msExchCTPPropertySchema	0	
msExchCTPProviderGUID	0	
msExchCTPProviderName	0	
msExchCTPRequireCMSAuthentication	0	
msExchCTPSnapinGUID	0	
msExchDatabaseSessionAddend	0	
msExchDatabaseSessionIncrement	0	
msExchDefaultAdminGroup	0	
msExchDefaultDomain	0	
msExchDefaultLogonDomain	0	
defaultMessageFormat	0	
delegateUser	0	
delivEITs	0	
msExchDeliveryOrder	0	
msExchDestBHAddress	0	
msExchDestinationRGDN	0	
diagnosticRegKey	0	
msExchDirBrowseFlags	0	
msExchDirsyncFilters	0	
msExchDirsyncSchedule	0	
msExchDirsyncStyle	0	
disabledGatewayProxy	0	
doOABVersion	0	
domainDefAltRecip	0	
msExchDomainLink	0	
domainName	0	
msExchDownGradeMultipartSigned	0	
dXAAdminCopy	0	
dXAAdminForward	0	
dXAAdminUpdate	0	
dXAAppendReqCN	0	
dXAConfContainerList	0	
dXAConfReqTime	0	
dXAConfSeq	0	
dXAConfSeqUSN	0	
dXAExchangeOptions	0	
dXAExportNow	0	
dXAImpSeq	0	
dXAImpSeqTime	0	
dXAImpSeqUSN	0	
dXAImportNow	0	
dXAInTemplateMap	0	
dXALocalAdmin	0	
dXANativeAddressType	0	
dXAOutTemplateMap	0	
dXAPassword	0	
dXAPrevExchangeOptions	0	
dXAPrevExportNativeOnly	0	
dXAPrevInExchangeSensitivity	0	
dXAPrevRemoteEntries	0	
dXAPrevReplicationSensitivity	0	
dXAPrevTemplateOptions	0	
dXAPrevTypes	0	
dXARecipientCP	0	
dXARemoteClient	0	
dXAReqSeq	0	
dXAReqSeqTime	0	
dXAReqSeqUSN	0	
dXAReqName	0	
dXASvrSeq	0	
dXASvrSeqTime	0	
dXASvrSeqUSN	0	
dXATemplateOptions	0	
dXATemplateTimeStamp	0	
dXATypes	0	
dXAUnConfContainerList	0	
msExchEDBFile	0	
msExchEDBOffline	0	
enableCompatibility	0	
enabledAuthorizationPackages	0	
enabledProtocolCfg	0	
encapsulationMethod	0	
encrypt	0	
encryptAlgListNA	0	
encryptAlgListOther	0	
encryptAlgSelectedNA	0	
encryptAlgSelectedOther	0	
msExchESEParamCacheSize	0	
msExchESEParamCacheSizeMax	0	
msExchESEParamCircularLog	0	
msExchESEParamEventSource	0	
msExchESEParamLogBuffers	0	
msExchESEParamLogCheckpointPeriod	0	
msExchESEParamLogFilePath	0	
msExchESEParamLogFileSize	0	
msExchESEParamLogWaitingUserMax	0	
msExchESEParamMaxOpenTables	0	
msExchESEParamMaxSessions	0	
msExchESEParamMaxVerPages	0	
msExchESEParamPreferredMaxOpenTables	0	
msExchESEParamPreferredVerPages	0	
msExchESEParamSystemPath	0	
msExchESEParamTempPath	0	
msExchESEParamWaitLogFlush	0	
msExchESEParamZeroDatabaseDuringBackup	0	
expandDLsLocally	0	
exportContainers	0	
exportCustomRecipients	0	
msExchExportDLs	0	
fileVersion	0	
filterLocalAddresses	0	
msExchFirstInstance	0	
gatewayLocalCred	0	
gatewayLocalDesig	0	
gatewayProxy	0	
gatewayRoutingTree	0	
msExchGracePeriodAfter	0	
msExchGracePeriodPrior	0	
gWARTLastModified	0	
msExchHomePublicMDB	0	
hTTPPubABAttributes	0	
hTTPPubGAL	0	
hTTPPubGALLimit	0	
hTTPPubPF	0	
hTTPServers	0	
msExchIFSPrivateEnabled	0	
msExchIFSPrivateName	0	
msExchIFSPublicEnabled	0	
msExchIFSPublicName	0	
msExchIMDBLogPath	0	
msExchIMDBPath	0	
msExchIMServerHostsUsers	0	
msExchIMServerIISId	0	
msExchIMServerName	0	
importContainer	0	
msExchIncomingConnectionTimeout	0	
incomingMsgSizeLimit	0	
iNSAdmin	0	
msExchInstallPath	0	
msExchInternetName	0	
msExchIPAddress	0	
msExchIPSecurity	0	
kCCStatus	0	
kMServer	0	
lDAPSearchCfg	0	
lineWrap	0	
msExchListPublic	0	
listPublicFolders	0	
localInitialTurn	0	
msExchLocalName	0	
msExchLocales	0	
logFilename	0	
logRolloverInterval	0	
msExchLogType	0	
msExchLogonMethod	0	
msExchMaxConnections	0	
msExchMaxIncomingConnections	0	
msExchMaxPoolThreads	0	
msExchMaxStorageGroups	0	
msExchMaxStoresPerGroup	0	
msExchMaxThreads	0	
maximumObjectID	0	
msExchMaximumRecurringInstances	0	
msExchMaximumRecurringInstancesMonths	0	
mDBBackoffInterval	0	
mDBMsgTimeOutPeriod	0	
mDBUnreadLimit	0	
messageSizeLimit	0	
msExchMessageTrackLogFilter	0	
messageTrackingEnabled	0	
msExchMimeTypes	0	
msExchMinimumThreads	0	
msExchMixedMode	0	
monitorClock	0	
monitorServers	0	
monitorServices	0	
monitoredConfigurations	0	
monitoredServers	0	
monitoredServices	0	
monitoringAlertDelay	0	
monitoringAlertUnits	0	
monitoringAvailabilityStyle	0	
monitoringAvailabilityWindow	0	
monitoringCachedViaMail	0	
monitoringCachedViaRPC	0	
monitoringEscalationProcedure	0	
monitoringHotsitePollInterval	0	
monitoringHotsitePollUnits	0	
monitoringMailUpdateInterval	0	
monitoringMailUpdateUnits	0	
monitoringNormalPollInterval	0	
monitoringNormalPollUnits	0	
monitoringRecipients	0	
monitoringRecipientsNDR	0	
monitoringRPCUpdateInterval	0	
monitoringRPCUpdateUnits	0	
monitoringWarningDelay	0	
monitoringWarningUnits	0	
mTALocalCred	0	
mTALocalDesig	0	
nAddress	0	
nAddressType	0	
msExchNotesConnectorMailbox	0	
msExchNotesExcludeGroups	0	
msExchNotesExportGroups	0	
msExchNotesForeignDomain	0	
msExchNotesLetterhead	0	
msExchNotesNotesINI	0	
msExchNotesNotesLinks	0	
msExchNotesNotesServer	0	
msExchNotesRoutableDomains	0	
msExchNotesRtrMailbox	0	
msExchNotesSourceBooks	0	
msExchNotesTargetBook	0	
msExchNotesTargetBooks	0	
msExchNTAuthenticationProviders	0	
numOfOpenRetries	0	
numOfTransferRetries	0	
msExchOABDefault	0	
msExchOABFolder	0	
objViewContainers	0	
offLineABContainers	0	
offLineABSchedule	0	
offLineABServer	0	
offLineABStyle	0	
openRetryInterval	0	
outgoingMsgSizeLimit	0	
msExchOverallAgeLimit	0	
oWAServer	0	
msExchOwningOrg	0	
msExchOwningServer	0	
pSelector	0	
pSelectorInbound	0	
msExchPartnerCP	0	
msExchPartnerLanguage	0	
pFContacts	0	
msExchPolicyDefault	0	
msExchPolicyLockDown	0	
msExchPolicyOptionList	0	
msExchPollInterval	0	
portNumber	0	
preserveInternetContent	0	
pRMD	0	
msExchProxyGenServer	0	
proxyGeneratorDLL	0	
msExchProxyName	0	
msExchPurportedSearchUI	0	
msExchQueuingMDB	0	
quotaNotificationSchedule	0	
quotaNotificationStyle	0	
rASCallbackNumber	0	
rASPhoneNumber	0	
rASPhonebookEntryName	0	
rASRemoteSRVRName	0	
msExchRecovery	0	
referralList	0	
msExchReplicationMsgSize	0	
msExchReplicationSchedule	0	
msExchReplicationStyle	0	
reqSeq	0	
requireSSL	0	
msExchResourceProperties	0	
returnExactMsgSize	0	
ridServer	0	
msExchRoleIncludes	0	
msExchRoleLocalizedNames	0	
msExchRoleRights	0	
rootNewsgroupsFolderID	0	
msExchRoutingAcceptMessageType	0	
msExchRoutingDisallowPriority	0	
msExchRoutingDisplaySenderEnabled	0	
msExchRoutingEnabled	0	
routingList	0	
msExchRoutingMasterDN	0	
msExchRoutingOversizedSchedule	0	
msExchRoutingOversizedStyle	0	
msExchRoutingTriggeredSchedule	0	
msExchRoutingTriggeredStyle	0	
rTSCheckpointSize	0	
rTSRecoveryTimeout	0	
rTSWindowSize	0	
runsOn	0	
msExchSaslLogonDomain	0	
msExchScopeMask	0	
msExchSecureBindings	0	
securityPolicy	0	
sendEMailMessage	0	
sendTNEF	0	
msExchServerAutoStart	0	
msExchServerBindings	0	
msExchServerRole	0	
serviceActionFirst	0	
serviceActionOther	0	
serviceActionSecond	0	
serviceRestartDelay	0	
serviceRestartMessage	0	
sessionDisconnectTimer	0	
siteFolderGUID	0	
siteFolderServer	0	
siteProxySpace	0	
msExchSLVFile	0	
sMIMEAlgListNA	0	
sMIMEAlgListOther	0	
sMIMEAlgSelectedNA	0	
sMIMEAlgSelectedOther	0	
msExchSmtpAuthorizedTRNAccounts	0	
msExchSmtpBadMailDirectory	0	
msExchSmtpDoMasquerade	0	
msExchSmtpDomainString	0	
msExchSmtpDropDirectory	0	
msExchSmtpDsDataDirectory	0	
msExchSmtpDsDefaultMailRoot	0	
msExchSmtpDsDomain	0	
msExchSmtpDsFlags	0	
msExchSmtpDsHost	0	
msExchSmtpDsPort	0	
msExchSmtpEnableLdapRouting	0	
msExchSmtpFullyQualifiedDomainName	0	
msExchSmtpInboundCommandSupportOptions	0	
msExchSmtpLdapAccount	0	
msExchSmtpLdapBindType	0	
msExchSmtpLdapNamingContext	0	
msExchSmtpLdapPassword	0	
msExchSmtpLdapSchemaType	0	
msExchSmtpLocalQueueDelayNotification	0	
msExchSmtpLocalQueueExpirationTimeout	0	
msExchSmtpMasqueradeDomain	0	
msExchSmtpMaxHopCount	0	
msExchSmtpMaxMessageSize	0	
msExchSmtpMaxOutboundMsgPerDomain	0	
msExchSmtpMaxOutboundMsgPerDomainFlag	0	
msExchSmtpMaxOutgoingConnections	0	
msExchSmtpMaxOutgoingConnectionsPerDomain	0	
msExchSmtpMaxRecipients	0	
msExchSmtpMaxSessionSize	0	
msExchSmtpOutboundSecurityFlag	0	
msExchSmtpOutboundSecurityPassword	0	
msExchSmtpOutboundSecurityUserName	0	
msExchSmtpOutgoingConnectionTimeout	0	
msExchSmtpOutgoingPort	0	
msExchSmtpOutgoingSecurePort	0	
msExchSmtpPerformReverseDnsLookup	0	
msExchSmtpPickupDirectory	0	
msExchSmtpQueueDirectory	0	
msExchSmtpRelayForAuth	0	
msExchSmtpRelayIpList	0	
msExchSmtpRemoteQueueDelayNotification	0	
msExchSmtpRemoteQueueExpirationTimeout	0	
msExchSmtpRemoteQueueRetries	0	
msExchSmtpRoutingTableType	0	
msExchSmtpSendBadmailTo	0	
msExchSmtpSendNDRTo	0	
msExchSmtpSmartHost	0	
msExchSmtpSmartHostType	0	
msExchSourceBHAddress	0	
spaceLastComputed	0	
supportSMIMESignatures	0	
tSelector	0	
targetMTAs	0	
tempAssocThreshold	0	
msExchTemplateRDNs	0	
msExchTrackDuplicates	0	
trackingLogPathName	0	
transRetryMins	0	
transTimeoutMins	0	
transferRetryInterval	0	
transferTimeoutNonUrgent	0	
transferTimeoutNormal	0	
transferTimeoutUrgent	0	
translationTableUsed	0	
transportExpeditedData	0	
msExchTrkLogCleaningInterval	0	
msExchTurfList	0	
turnRequestThreshold	0	
twoWayAlternateFacility	0	
msExchUNCPassword	0	
msExchUNCUsername	0	
useSiteValues	0	
usenetSiteName	0	
msExchVisibilityMask	0	
msExchWebAccessName	0	
x25CallUserDataIncoming	0	
x25CallUserDataOutgoing	0	
x25FacilitiesDataIncoming	0	
x25FacilitiesDataOutgoing	0	
x25LeasedLinePort	0	
x25LeasedOrSwitched	0	
x25RemoteMTAPhone	0	
x400AttachmentType	0	
x400SelectorSyntax	0	
x500RDN	0	
xMITTimeoutNonUrgent	0	
xMITTimeoutNormal	0	
xMITTimeoutUrgent	0	
altRecipientBL	0	
publicDelegatesBL	0	
responsibleLocalDXA	0	
assocRemoteDXA	0	
supportingStack	0	
supportingStackBL	0	
msExchRoutingGroupMembersDN	0	
msExchHomeRoutingGroupDNBL	0	
msExchSourceBridgeheadServersDN	0	
msExchBridgeheadedLocalConnectorsDNBL	0	
msExchTargetBridgeheadServersDN	0	
msExchBridgeheadedRemoteConnectorsDNBL	0	
msExchOwningPFTree	0	
msExchOwningPFTreeBL	0	
msExchPolicyList	0	
msExchPolicyListBL	0	
msExchUseOABBL	0	
msExchAddressListServiceLink	0	
msExchAddressListServiceBL	0	
msExchComputerLink	0	
msExchExchangeServerLink	0	
msExchConferenceZone	0	
msExchConferenceZoneBL	0	
msExchESEParamStartFlushThreshold	0	
msExchESEParamStopFlushThreshold	0	
msExchIsConfigCA	0	
msExchPolicyLastAppliedTime	0	
msExchAdminGroupsEnabled	0	
msExchAgingKeepTime	0	
msExchAlternateServer	0	
msExchAssociatedAG	0	
msExchccMailConnectAsPassword	0	
msExchccMailConnectAsUserid	0	
msExchccMailPassword	0	
msExchChatClassRestrictions	0	
msExchChatClassScopeType	0	
msExchChatExtensions	0	
msExchCIAvailable	0	
msExchCILocation	0	
msExchCIRebuildSchedule	0	
msExchCIRebuildStyle	0	
msExchCIUpdateSchedule	0	
msExchCIUpdateStyle	0	
msExchDataPath	0	
msExchDiscussionFolder	0	
msExchDS2MBOptions	0	
msExchEncodeSMTPRelay	0	
msExchESEParamAssertAction	0	
msExchESEParamBaseName	0	
msExchESEParamCacheSizeMin	0	
msExchESEParamCheckpointDepthMax	0	
msExchESEParamCommitDefault	0	
msExchESEParamDbExtensionSize	0	
msExchESEParamEnableIndexChecking	0	
msExchESEParamEnableOnlineDefrag	0	
msExchESEParamEnableSortedRetrieveColumns	0	
msExchESEParamGlobalMinVerPages	0	
msExchESEParamMaxCursors	0	
msExchESEParamMaxTemporaryTables	0	
msExchESEParamPageFragment	0	
msExchESEParamPageTempDBMin	0	
msExchGWiseAPIGatewayPath	0	
msExchGWiseFilterType	0	
msExchGWiseForeignDomain	0	
msExchGWisePassword	0	
msExchGWiseUserId	0	
msExchIMFirewallType	0	
msExchIMHostName	0	
msExchIMIPRange	0	
msExchIMProxy	0	
inboundSites	0	
msExchInstalledComponents	0	
msExchLegacyAccount	0	
msExchLegacyDomain	0	
msExchLegacyPW	0	
localBridgeHead	0	
localBridgeHeadAddress	0	
msExchLocalDomains	0	
msExchMailboxRetentionPeriod	0	
msExchMaintenanceSchedule	0	
msExchMaintenanceStyle	0	
msExchMandatoryAttributes	0	
msExchMaxCachedViews	0	
msExchMaxExtensionTime	0	
msExchMaxParticipants	0	
msExchMonitoringDiskSpace	0	
msExchMonitoringMonitoredServices	0	
msExchMonitoringQueuePollingFrequency	0	
msExchMonitoringQueuePollingInterval	0	
msExchMonitoringResponses	0	
msExchMTADatabasePath	0	
msExchNoPFConnection	0	
msExchNonMIMECharacterSet	0	
msExchNotesPassword	0	
outboundSites	0	
msExchPoliciesExcluded	0	
msExchPoliciesIncluded	0	
msExchPolicyEnabled	0	
msExchPolicyOrder	0	
msExchPolicyRoots	0	
msExchPrevExportDLs	0	
msExchProxyCustomProxy	0	
remoteBridgeHead	0	
remoteBridgeHeadAddress	0	
remoteSite	0	
replicationMailMsgSize	0	
replicationStagger	0	
msExchResolveP2	0	
msExchRoutingETRNDomains	0	
msExchSchedPlusAGOnly	0	
msExchSchedPlusFullUpdate	0	
msExchSchedPlusSchedist	0	
msExchSecurityPassword	0	
msExchServerBindingsTurflist	0	
msExchSmtpEnableEXPN	0	
msExchSmtpEnableVRFY	0	
msExchSmtpTRNSmartHost	0	
trustLevel	0	
msExchTurfListAction	0	
msExchTurfListNames	0	
msExchVPIMConvertInbound	0	
msExchVPIMConvertOutbound	0	
msExchProxyGenOptions	0	
msExchMasterService	0	
msExchMasterServiceBL	0	
msExchExportContainersLinked	0	
msExchExportContainersBL	0	
msExchResponsibleMTAServer	0	
msExchResponsibleMTAServerBL	0	
msExchImportContainerLinked	0	
msExchAdmins	0	
msExchAllowEnhancedSecurity	0	
msExchDatabaseBeingRestored	0	
msExchDatabaseCreated	0	
msExchEnableInternalEvaluator	0	
msExchEncryptedPassword	0	
msExchEncryptedPassword2	0	
msExchInconsistentState	0	
msExchLogonACL	0	
msExchMailboxManagerActivationSchedule	0	
msExchMailboxManagerActivationStyle	0	
msExchMailboxManagerAdminMode	0	
msExchMailboxManagerAgeLimit	0	
msExchMailboxManagerCustomMessage	0	
msExchMailboxManagerFolderSettings	0	
msExchMailboxManagerKeepMessageClasses	0	
msExchMailboxManagerMode	0	
msExchMailboxManagerReportRecipient	0	
msExchMailboxManagerSendUserNotificationMail	0	
msExchMailboxManagerSizeLimit	0	
msExchMailboxManagerSizeLimitEnabled	0	
msExchMailboxManagerUserMessageBody	0	
msExchMailboxManagerUserMessageFooter	0	
msExchMailboxManagerUserMessageHeader	0	
msExchMessageJournalRecipient	0	
msExchMonitoringMode	0	
msExchMonitoringNotificationRate	0	
msExchMonitoringPollingRate	0	
msExchMonitoringResources	0	
msExchNonAuthoritativeDomains	0	
msExchPatchMDB	0	
msExchProcessedSids	0	
msExchSearchBase	0	
msExchSearchScope	0	
msExchServerGlobalGroups	0	
msExchServerGroups	0	
msExchServerLocalGroups	0	
msExchServerPublicKey	0	
msExchSmtpExternalDNSServers	0	
msExchTurfListOptions	0	
msExchAppliesToSmtpVS	0	
msExchAppliesToSmtpVSBL	0	
msExchConferenceMailbox	0	
msExchConferenceMailboxBL	0	
msExchMCUHostsSites	0	
msExchMCUHostsSitesBL	0	
msExchDisableUDGConversion	0	
msExchDomainGlobalGroupGuid	0	
msExchDomainGlobalGroupSid	0	
msExchDomainLocalGroupGuid	0	
msExchDomainLocalGroupSid	0	
msExchMailboxUrl	0	
msExchPfCreation	0	
msExchPfRootUrl	0	
msExchUserAccountControl	0	
msExchHomeRoutingGroup	0	
msExchRoutingGroupMembersBL	0	
msExchCalConClientWait	0	
msExchCalConProviders	0	
msExchCalConQueryWindow	0	
msExchCalConRefreshInterval	0	
msExchCalConTargetSiteDN	0	
msExchGWiseAPIGateway	0	
msExchAuthMailDisposition	0	
msExchAuthorizationPersistence	0	
msExchBarMessageClass	0	
msExchChatMaxConnectionsPerIP	0	
msExchChatMaxOctetsToMask	0	
msExchDefaultLoadFile	0	
msExchDynamicDLBaseDN	0	
msExchDynamicDLFilter	0	
msExchEncryptedAnonymousPassword	0	
msExchFolderAffinityCustom	0	
msExchFolderAffinityList	0	
msExchMailboxFolderSet	0	
msExchMaxRestoreStorageGroups	0	
msExchOmaAdminExtendedSettings	0	
msExchOmaAdminWirelessEnable	0	
msExchOrigMDB	0	
msExchOtherAuthenticationFlags	0	
msExchPreferredBackfillSource	0	
msExchRecipTurfListNames	0	
msExchRecipTurfListOptions	0	
msExchRequireAuthToSendTo	0	
msExchRestore	0	
msExchSASLMechanisms	0	
msExchServerBindingsFiltering	0	
msExchSmtpConnectionRulesPriority	0	
msExchSmtpConnectionTurfListDisplay	0	
msExchSmtpConnectionTurfListDNS	0	
msExchSmtpConnectionTurfListMask	0	
msExchSmtpConnectionTurfListOptions	0	
msExchSmtpConnectionTurfListResponse	0	
msExchSmtpConnectionWhitelist	0	
msExchSubmitRelaySD	0	
msExchBackEndVDirURL	0	
msExchOmaCarrierAddress	0	
msExchOmaCarrierType	0	
msExchOmaCarrierUrl	0	
msExchOmaConfiguration	0	
msExchOmaDeliverer	0	
msExchOmaDeliveryProviderDN	0	
msExchOmaDeviceCapabilityDN	0	
msExchOmaExtendedProperties	0	
msExchOmaFormatter	0	
msExchOmaTranslator	0	
msExchOmaValidater	0	
msExchAddressListOU	0	
msExchESEParamCachedClosedTables	0	
msExchIMAPOWAURLPrefixOverride	0	
msExchMinAdminVersion	0	
msExchOriginatingForest	0	
msExchSMTPGlobalIPAcceptList	0	
msExchSMTPGlobalIPDenyList	0	
msExchUceBlockThreshold	0	
msExchUceEnabled	0	
msExchUceStoreActionThreshold	0	
msExchELCExpiryAction	0	
msExchELCExpiryAgeLimit	0	
msExchELCFolderName	0	
msExchELCFolderQuota	0	
msExchELCMessageClass	0	
msExchRecipientTemplateFlags	0	
msExchResourceCapacity	0	
msExchResourceDisplay	0	
msExchResourceLocationSchema	0	
msExchResourceMetaData	0	
msExchResourcePropertySchema	0	
msExchResourceSearchProperties	0	
msExchUMAudioCodec	0	
msExchUMAutoAttendantAfterHourFeatures	0	
msExchUMAutoAttendantBusinessHourFeatures	0	
msExchUMAutoAttendantBusinessHourSchedule	0	
msExchUMAutoAttendantDialedNumbers	0	
msExchUMAutoAttendantFlags	0	
msExchUMAutoAttendantHolidaySchedule	0	
msExchUMAutoAttendantTimeZone	0	
msExchUMAvailableLanguages	0	
msExchUMAvailableTTSLanguages	0	
msExchUMCallFailuresToDisconnect	0	
msExchUMDefaultLanguage	0	
msExchUMDefaultTTSLanguage	0	
msExchUMDialByNamePrimary	0	
msExchUMDialByNameSecondary	0	
msExchUMDtmfMap	0	
msExchUMEnabledFlags	0	
msExchUMEnabledText	0	
msExchUMFaxEnabled	0	
msExchUMFaxId	0	
msExchUMFaxMessageText	0	
msExchUMHuntGroupNumber	0	
msExchUMInputRetries	0	
msExchUMInputTimeout	0	
msExchUMIPGatewayAddress	0	
msExchUMListInDirectorySearch	0	
msExchUMLogonFailuresBeforeDisconnect	0	
msExchUMMaxCallDuration	0	
msExchUMMaxGreetingDuration	0	
msExchUMMaxRecordingDuration	0	
msExchUMNumberingPlanDigits	0	
msExchUMOperatorNumber	0	
msExchUMPinChecksum	0	
msExchUMPinPolicyAccountLockoutFailures	0	
msExchUMPinPolicyDisallowCommonPatterns	0	
msExchUMPinPolicyExpiryDays	0	
msExchUMPinPolicyMinPasswordLength	0	
msExchUMPinPolicyNumberOfPreviousPasswordsDisallowed	0	
msExchUMRecordingIdleTimeout	0	
msExchUMResetPasswordValue	0	
msExchUMResetPINText	0	
msExchUMSpokenName	0	
msExchUMTrunkAccessCode	0	
msExchUMVoiceMailOriginator	0	
msExchUMVoiceMailPilotNumbers	0	
msExchUMVoiceMailText	0	
msExchELCFolderLink	0	
msExchELCFolderBL	0	
msExchMailboxTemplateLink	0	
msExchMailboxTemplateBL	0	
msExchUMTemplateLink	0	
msExchUMTemplateBL	0	
msExchUMRecipientDialPlanLink	0	
msExchUMRecipientDialPlanBL	0	
msExchUMServerDialPlanLink	0	
msExchUMServerDialPlanBL	0	
msExchUMIPGatewayDialPlanLink	0	
msExchUMIPGatewayDialPlanBL	0	
msExchUMIPGatewayServerLink	0	
msExchUMIPGatewayServerBL	0	
msExchUMAutoAttendantDialPlanLink	0	
msExchUMAutoAttendantDialPlanBL	0	
msExchAddressRewriteExceptionList	0	
msExchAddressRewriteExternalName	0	
msExchAddressRewriteInternalName	0	
msExchAddressRewriteMappingType	0	
msExchAgentsFlags	0	
msExchAttachmentFilteringAttachmentNames	0	
msExchAttachmentFilteringContentTypes	0	
msExchAttachmentFilteringFilterAction	0	
msExchAttachmentFilteringRejectResponse	0	
msExchAutoDatabaseMountAfter	0	
msExchAutoDiscoverAuthPackage	0	
msExchAutoDiscoverCertPrincipalName	0	
msExchAutoDiscoverDirectoryPort	0	
msExchAutoDiscoverFlags	0	
msExchAutoDiscoverPort	0	
msExchAutoDiscoverReferralPort	0	
msExchAutoDiscoverServer	0	
msExchAutoDiscoverSPA	0	
msExchAutoDiscoverTTL	0	
