sd_id	PrimaryOwner	PrimaryGroup	ACEType	ACEFlags	AccessMask	Flags	ObjectType	InheritedObjectType	TrusteeSID
294	S-1-5-21-4185035528-4285459030-256073263-512	S-1-5-21-4185035528-4285459030-256073263-512	00	00	131220				S-1-5-11
294	S-1-5-21-4185035528-4285459030-256073263-512	S-1-5-21-4185035528-4285459030-256073263-512	00	00	983551				S-1-5-18
295	S-1-5-21-4185035528-4285459030-256073263-512	S-1-5-21-4185035528-4285459030-256073263-512	05	00	16	1	46a9b11d-60ae-405a-b7e8-ff8a58d456d2		S-1-5-32-560
295	S-1-5-21-4185035528-4285459030-256073263-512	S-1-5-21-4185035528-4285459030-256073263-512	05	00	256	1	ab721a55-1e2f-11d0-9819-00aa0040529b		S-1-5-11
295	S-1-5-21-4185035528-4285459030-256073263-512	S-1-5-21-4185035528-4285459030-256073263-512	00	00	983551				S-1-5-21-4185035528-4285459030-256073263-512
295	S-1-5-21-4185035528-4285459030-256073263-512	S-1-5-21-4185035528-4285459030-256073263-512	00	00	983551				S-1-5-32-548
295	S-1-5-21-4185035528-4285459030-256073263-512	S-1-5-21-4185035528-4285459030-256073263-512	00	00	131220				S-1-5-10
295	S-1-5-21-4185035528-4285459030-256073263-512	S-1-5-21-4185035528-4285459030-256073263-512	00	00	131220				S-1-5-11
295	S-1-5-21-4185035528-4285459030-256073263-512	S-1-5-21-4185035528-4285459030-256073263-512	00	00	983551				S-1-5-18
296	S-1-5-21-4185035528-4285459030-256073263-512	S-1-5-21-4185035528-4285459030-256073263-513	05	00	32	3	5f202010-79a5-11d0-9020-00c04fc2d4cf	bf967a86-0de6-11d0-a285-00aa003049e2	S-1-5-21-4185035528-4285459030-256073263-1108
296	S-1-5-21-4185035528-4285459030-256073263-512	S-1-5-21-4185035528-4285459030-256073263-513	05	00	32	3	bf967950-0de6-11d0-a285-00aa003049e2	bf967a86-0de6-11d0-a285-00aa003049e2	S-1-5-21-4185035528-4285459030-256073263-1108
296	S-1-5-21-4185035528-4285459030-256073263-512	S-1-5-21-4185035528-4285459030-256073263-513	05	00	32	3	bf967953-0de6-11d0-a285-00aa003049e2	bf967a86-0de6-11d0-a285-00aa003049e2	S-1-5-21-4185035528-4285459030-256073263-1108
296	S-1-5-21-4185035528-4285459030-256073263-512	S-1-5-21-4185035528-4285459030-256073263-513	05	00	32	3	3e0abfd0-126a-11d0-a060-00aa006c33ed	bf967a86-0de6-11d0-a285-00aa003049e2	S-1-5-21-4185035528-4285459030-256073263-1108
296	S-1-5-21-4185035528-4285459030-256073263-512	S-1-5-21-4185035528-4285459030-256073263-513	05	00	8	1	72e39547-7b18-11d1-adef-00c04fd8d5cd		S-1-5-21-4185035528-4285459030-256073263-1108
296	S-1-5-21-4185035528-4285459030-256073263-512	S-1-5-21-4185035528-4285459030-256073263-513	05	00	8	1	f3a64788-5306-11d1-a9c5-0000f80367c1		S-1-5-21-4185035528-4285459030-256073263-1108
296	S-1-5-21-4185035528-4285459030-256073263-512	S-1-5-21-4185035528-4285459030-256073263-513	05	00	32	1	4c164200-20c0-11d0-a768-00aa006e0529		S-1-5-21-4185035528-4285459030-256073263-1108
296	S-1-5-21-4185035528-4285459030-256073263-512	S-1-5-21-4185035528-4285459030-256073263-513	05	00	48	1	bf967a7f-0de6-11d0-a285-00aa003049e2		S-1-5-21-4185035528-4285459030-256073263-517
296	S-1-5-21-4185035528-4285459030-256073263-512	S-1-5-21-4185035528-4285459030-256073263-513	05	00	3	1	bf967aa8-0de6-11d0-a285-00aa003049e2		S-1-5-32-550
296	S-1-5-21-4185035528-4285459030-256073263-512	S-1-5-21-4185035528-4285459030-256073263-513	05	00	16	1	46a9b11d-60ae-405a-b7e8-ff8a58d456d2		S-1-5-32-560
296	S-1-5-21-4185035528-4285459030-256073263-512	S-1-5-21-4185035528-4285459030-256073263-513	05	00	256	1	ab721a53-1e2f-11d0-9819-00aa0040529b		S-1-1-0
296	S-1-5-21-4185035528-4285459030-256073263-512	S-1-5-21-4185035528-4285459030-256073263-513	05	00	8	1	72e39547-7b18-11d1-adef-00c04fd8d5cd		S-1-5-10
296	S-1-5-21-4185035528-4285459030-256073263-512	S-1-5-21-4185035528-4285459030-256073263-513	05	00	8	1	f3a64788-5306-11d1-a9c5-0000f80367c1		S-1-5-10
296	S-1-5-21-4185035528-4285459030-256073263-512	S-1-5-21-4185035528-4285459030-256073263-513	05	00	48	1	77b5b886-944a-11d1-aebd-0000f80367c1		S-1-5-10
296	S-1-5-21-4185035528-4285459030-256073263-512	S-1-5-21-4185035528-4285459030-256073263-513	00	00	131476				S-1-5-21-4185035528-4285459030-256073263-1108
296	S-1-5-21-4185035528-4285459030-256073263-512	S-1-5-21-4185035528-4285459030-256073263-513	00	00	983551				S-1-5-21-4185035528-4285459030-256073263-512
296	S-1-5-21-4185035528-4285459030-256073263-512	S-1-5-21-4185035528-4285459030-256073263-513	00	00	983551				S-1-5-32-548
296	S-1-5-21-4185035528-4285459030-256073263-512	S-1-5-21-4185035528-4285459030-256073263-513	00	00	3				S-1-5-10
296	S-1-5-21-4185035528-4285459030-256073263-512	S-1-5-21-4185035528-4285459030-256073263-513	00	00	131220				S-1-5-11
296	S-1-5-21-4185035528-4285459030-256073263-512	S-1-5-21-4185035528-4285459030-256073263-513	00	00	983551				S-1-5-18
297	S-1-5-21-4185035528-4285459030-256073263-512	S-1-5-21-4185035528-4285459030-256073263-512	05	0A	32	3	bf9679c0-0de6-11d0-a285-00aa003049e2	bf967a9c-0de6-11d0-a285-00aa003049e2	S-1-5-21-4185035528-4285459030-256073263-1135
297	S-1-5-21-4185035528-4285459030-256073263-512	S-1-5-21-4185035528-4285459030-256073263-512	05	02	1	1	bf967a9c-0de6-11d0-a285-00aa003049e2		S-1-5-21-4185035528-4285459030-256073263-1135
297	S-1-5-21-4185035528-4285459030-256073263-512	S-1-5-21-4185035528-4285459030-256073263-512	05	0A	65536	2		00000501-0000-0500-1500-0000089372f9	S-1-5-21-4185035528-4285459030-256073263-1135
297	S-1-5-21-4185035528-4285459030-256073263-512	S-1-5-21-4185035528-4285459030-256073263-512	05	00	3	1	4828cc14-1437-45bc-9b07-ad6f015e5f28		S-1-5-32-548
297	S-1-5-21-4185035528-4285459030-256073263-512	S-1-5-21-4185035528-4285459030-256073263-512	05	00	3	1	bf967a86-0de6-11d0-a285-00aa003049e2		S-1-5-32-548
297	S-1-5-21-4185035528-4285459030-256073263-512	S-1-5-21-4185035528-4285459030-256073263-512	05	00	3	1	bf967a9c-0de6-11d0-a285-00aa003049e2		S-1-5-32-548
297	S-1-5-21-4185035528-4285459030-256073263-512	S-1-5-21-4185035528-4285459030-256073263-512	05	00	3	1	bf967aa8-0de6-11d0-a285-00aa003049e2		S-1-5-32-550
297	S-1-5-21-4185035528-4285459030-256073263-512	S-1-5-21-4185035528-4285459030-256073263-512	05	00	3	1	bf967aba-0de6-11d0-a285-00aa003049e2		S-1-5-32-548
297	S-1-5-21-4185035528-4285459030-256073263-512	S-1-5-21-4185035528-4285459030-256073263-512	00	00	983551				S-1-5-21-4185035528-4285459030-256073263-512
297	S-1-5-21-4185035528-4285459030-256073263-512	S-1-5-21-4185035528-4285459030-256073263-512	00	02	983551				S-1-5-21-4185035528-4285459030-256073263-1123
297	S-1-5-21-4185035528-4285459030-256073263-512	S-1-5-21-4185035528-4285459030-256073263-512	00	00	131220				S-1-5-9
297	S-1-5-21-4185035528-4285459030-256073263-512	S-1-5-21-4185035528-4285459030-256073263-512	00	00	131220				S-1-5-11
297	S-1-5-21-4185035528-4285459030-256073263-512	S-1-5-21-4185035528-4285459030-256073263-512	00	00	983551				S-1-5-18
298	S-1-5-21-4185035528-4285459030-256073263-512	S-1-5-21-4185035528-4285459030-256073263-512	05	00	16	1	46a9b11d-60ae-405a-b7e8-ff8a58d456d2		S-1-5-32-560
298	S-1-5-21-4185035528-4285459030-256073263-512	S-1-5-21-4185035528-4285459030-256073263-512	05	00	256	1	ab721a55-1e2f-11d0-9819-00aa0040529b		S-1-5-11
298	S-1-5-21-4185035528-4285459030-256073263-512	S-1-5-21-4185035528-4285459030-256073263-512	00	00	983551				S-1-5-21-4185035528-4285459030-256073263-512
298	S-1-5-21-4185035528-4285459030-256073263-512	S-1-5-21-4185035528-4285459030-256073263-512	00	02	983551				S-1-5-21-4185035528-4285459030-256073263-1123
298	S-1-5-21-4185035528-4285459030-256073263-512	S-1-5-21-4185035528-4285459030-256073263-512	00	00	983551				S-1-5-32-548
298	S-1-5-21-4185035528-4285459030-256073263-512	S-1-5-21-4185035528-4285459030-256073263-512	00	00	131220				S-1-5-10
298	S-1-5-21-4185035528-4285459030-256073263-512	S-1-5-21-4185035528-4285459030-256073263-512	00	00	131220				S-1-5-11
298	S-1-5-21-4185035528-4285459030-256073263-512	S-1-5-21-4185035528-4285459030-256073263-512	00	00	983551				S-1-5-18
299	S-1-5-21-4185035528-4285459030-256073263-512	S-1-5-21-4185035528-4285459030-256073263-512	00	00	917949				S-1-5-21-4185035528-4285459030-256073263-512
299	S-1-5-21-4185035528-4285459030-256073263-512	S-1-5-21-4185035528-4285459030-256073263-512	00	00	131220				S-1-5-9
299	S-1-5-21-4185035528-4285459030-256073263-512	S-1-5-21-4185035528-4285459030-256073263-512	00	00	131220				S-1-5-11
299	S-1-5-21-4185035528-4285459030-256073263-512	S-1-5-21-4185035528-4285459030-256073263-512	00	00	983551				S-1-5-18
300	S-1-5-21-4185035528-4285459030-256073263-512	S-1-5-21-4185035528-4285459030-256073263-512	05	00	16	1	46a9b11d-60ae-405a-b7e8-ff8a58d456d2		S-1-5-32-560
300	S-1-5-21-4185035528-4285459030-256073263-512	S-1-5-21-4185035528-4285459030-256073263-512	05	00	256	1	ab721a55-1e2f-11d0-9819-00aa0040529b		S-1-5-11
300	S-1-5-21-4185035528-4285459030-256073263-512	S-1-5-21-4185035528-4285459030-256073263-512	00	00	983551				S-1-5-21-4185035528-4285459030-256073263-512
300	S-1-5-21-4185035528-4285459030-256073263-512	S-1-5-21-4185035528-4285459030-256073263-512	00	00	983551				S-1-5-32-548
300	S-1-5-21-4185035528-4285459030-256073263-512	S-1-5-21-4185035528-4285459030-256073263-512	00	00	131220				S-1-5-10
300	S-1-5-21-4185035528-4285459030-256073263-512	S-1-5-21-4185035528-4285459030-256073263-512	00	00	131220				S-1-5-11
300	S-1-5-21-4185035528-4285459030-256073263-512	S-1-5-21-4185035528-4285459030-256073263-512	00	00	983551				S-1-5-18
301	S-1-5-21-4185035528-4285459030-256073263-512	S-1-5-21-4185035528-4285459030-256073263-512	05	00	32	3	5f202010-79a5-11d0-9020-00c04fc2d4cf	bf967a86-0de6-11d0-a285-00aa003049e2	S-1-5-21-4185035528-4285459030-256073263-512
301	S-1-5-21-4185035528-4285459030-256073263-512	S-1-5-21-4185035528-4285459030-256073263-512	05	00	32	3	bf967950-0de6-11d0-a285-00aa003049e2	bf967a86-0de6-11d0-a285-00aa003049e2	S-1-5-21-4185035528-4285459030-256073263-512
301	S-1-5-21-4185035528-4285459030-256073263-512	S-1-5-21-4185035528-4285459030-256073263-512	05	00	32	3	bf967953-0de6-11d0-a285-00aa003049e2	bf967a86-0de6-11d0-a285-00aa003049e2	S-1-5-21-4185035528-4285459030-256073263-512
301	S-1-5-21-4185035528-4285459030-256073263-512	S-1-5-21-4185035528-4285459030-256073263-512	05	00	32	3	3e0abfd0-126a-11d0-a060-00aa006c33ed	bf967a86-0de6-11d0-a285-00aa003049e2	S-1-5-21-4185035528-4285459030-256073263-512
301	S-1-5-21-4185035528-4285459030-256073263-512	S-1-5-21-4185035528-4285459030-256073263-512	05	00	8	1	72e39547-7b18-11d1-adef-00c04fd8d5cd		S-1-5-21-4185035528-4285459030-256073263-512
301	S-1-5-21-4185035528-4285459030-256073263-512	S-1-5-21-4185035528-4285459030-256073263-512	05	00	8	1	f3a64788-5306-11d1-a9c5-0000f80367c1		S-1-5-21-4185035528-4285459030-256073263-512
301	S-1-5-21-4185035528-4285459030-256073263-512	S-1-5-21-4185035528-4285459030-256073263-512	05	00	32	1	4c164200-20c0-11d0-a768-00aa006e0529		S-1-5-21-4185035528-4285459030-256073263-512
301	S-1-5-21-4185035528-4285459030-256073263-512	S-1-5-21-4185035528-4285459030-256073263-512	05	00	48	1	bf967a7f-0de6-11d0-a285-00aa003049e2		S-1-5-21-4185035528-4285459030-256073263-517
301	S-1-5-21-4185035528-4285459030-256073263-512	S-1-5-21-4185035528-4285459030-256073263-512	05	00	3	1	bf967aa8-0de6-11d0-a285-00aa003049e2		S-1-5-32-550
301	S-1-5-21-4185035528-4285459030-256073263-512	S-1-5-21-4185035528-4285459030-256073263-512	05	00	16	1	46a9b11d-60ae-405a-b7e8-ff8a58d456d2		S-1-5-32-560
301	S-1-5-21-4185035528-4285459030-256073263-512	S-1-5-21-4185035528-4285459030-256073263-512	05	00	256	1	ab721a53-1e2f-11d0-9819-00aa0040529b		S-1-1-0
301	S-1-5-21-4185035528-4285459030-256073263-512	S-1-5-21-4185035528-4285459030-256073263-512	05	00	8	1	72e39547-7b18-11d1-adef-00c04fd8d5cd		S-1-5-10
301	S-1-5-21-4185035528-4285459030-256073263-512	S-1-5-21-4185035528-4285459030-256073263-512	05	00	8	1	f3a64788-5306-11d1-a9c5-0000f80367c1		S-1-5-10
301	S-1-5-21-4185035528-4285459030-256073263-512	S-1-5-21-4185035528-4285459030-256073263-512	05	00	48	1	77b5b886-944a-11d1-aebd-0000f80367c1		S-1-5-10
301	S-1-5-21-4185035528-4285459030-256073263-512	S-1-5-21-4185035528-4285459030-256073263-512	00	00	197076				S-1-5-21-4185035528-4285459030-256073263-512
301	S-1-5-21-4185035528-4285459030-256073263-512	S-1-5-21-4185035528-4285459030-256073263-512	00	00	983551				S-1-5-21-4185035528-4285459030-256073263-512
301	S-1-5-21-4185035528-4285459030-256073263-512	S-1-5-21-4185035528-4285459030-256073263-512	00	00	3				S-1-5-10
301	S-1-5-21-4185035528-4285459030-256073263-512	S-1-5-21-4185035528-4285459030-256073263-512	00	00	131220				S-1-5-11
301	S-1-5-21-4185035528-4285459030-256073263-512	S-1-5-21-4185035528-4285459030-256073263-512	00	00	983551				S-1-5-18
302	S-1-5-18	S-1-5-32-544	05	00	983551	0			S-1-5-21-4185035528-4285459030-256073263-1001
302	S-1-5-18	S-1-5-32-544	05	0B	-1	0			S-1-5-21-4185035528-4285459030-256073263-1001
302	S-1-5-18	S-1-5-32-544	00	00	983551				S-1-5-21-4185035528-4285459030-256073263-512
302	S-1-5-18	S-1-5-32-544	00	00	131220				S-1-5-11
302	S-1-5-18	S-1-5-32-544	00	00	983551				S-1-5-18
303	S-1-5-18	S-1-5-32-544	00	00	983551				S-1-5-21-4185035528-4285459030-256073263-512
303	S-1-5-18	S-1-5-32-544	00	00	131220				S-1-5-11
303	S-1-5-18	S-1-5-32-544	00	00	983551				S-1-5-18
304	S-1-5-21-4185035528-4285459030-256073263-512	S-1-5-21-4185035528-4285459030-256073263-512	00	00	983551				S-1-5-21-4185035528-4285459030-256073263-512
304	S-1-5-21-4185035528-4285459030-256073263-512	S-1-5-21-4185035528-4285459030-256073263-512	00	00	131220				S-1-5-11
304	S-1-5-21-4185035528-4285459030-256073263-512	S-1-5-21-4185035528-4285459030-256073263-512	00	00	983551				S-1-5-18
306	S-1-5-21-4185035528-4285459030-256073263-512	S-1-5-21-4185035528-4285459030-256073263-512	00	00	983551				S-1-5-21-4185035528-4285459030-256073263-512
306	S-1-5-21-4185035528-4285459030-256073263-512	S-1-5-21-4185035528-4285459030-256073263-512	00	00	131220				S-1-5-11
306	S-1-5-21-4185035528-4285459030-256073263-512	S-1-5-21-4185035528-4285459030-256073263-512	00	00	983551				S-1-5-18
307	S-1-5-21-4185035528-4285459030-256073263-512	S-1-5-21-4185035528-4285459030-256073263-512	05	0A	7	3	c975c901-6cea-4b6f-8319-d67f45449506	bf967aba-0de6-11d0-a285-00aa003049e2	S-1-5-21-4185035528-4285459030-256073263-1134
307	S-1-5-21-4185035528-4285459030-256073263-512	S-1-5-21-4185035528-4285459030-256073263-512	05	00	16	3	4c164200-20c0-11d0-a768-00aa006e0529	4828cc14-1437-45bc-9b07-ad6f015e5f28	S-1-5-32-554
307	S-1-5-21-4185035528-4285459030-256073263-512	S-1-5-21-4185035528-4285459030-256073263-512	05	00	16	3	4c164200-20c0-11d0-a768-00aa006e0529	bf967aba-0de6-11d0-a285-00aa003049e2	S-1-5-32-554
307	S-1-5-21-4185035528-4285459030-256073263-512	S-1-5-21-4185035528-4285459030-256073263-512	05	00	16	3	5f202010-79a5-11d0-9020-00c04fc2d4cf	4828cc14-1437-45bc-9b07-ad6f015e5f28	S-1-5-32-554
307	S-1-5-21-4185035528-4285459030-256073263-512	S-1-5-21-4185035528-4285459030-256073263-512	05	00	16	3	bc0ac240-79a9-11d0-9020-00c04fc2d4cf	4828cc14-1437-45bc-9b07-ad6f015e5f28	S-1-5-32-554
307	S-1-5-21-4185035528-4285459030-256073263-512	S-1-5-21-4185035528-4285459030-256073263-512	05	00	16	3	bc0ac240-79a9-11d0-9020-00c04fc2d4cf	bf967aba-0de6-11d0-a285-00aa003049e2	S-1-5-32-554
307	S-1-5-21-4185035528-4285459030-256073263-512	S-1-5-21-4185035528-4285459030-256073263-512	05	00	16	3	59ba2f42-79a2-11d0-9020-00c04fc2d3cf	4828cc14-1437-45bc-9b07-ad6f015e5f28	S-1-5-32-554
307	S-1-5-21-4185035528-4285459030-256073263-512	S-1-5-21-4185035528-4285459030-256073263-512	05	00	16	3	59ba2f42-79a2-11d0-9020-00c04fc2d3cf	bf967aba-0de6-11d0-a285-00aa003049e2	S-1-5-32-554
307	S-1-5-21-4185035528-4285459030-256073263-512	S-1-5-21-4185035528-4285459030-256073263-512	05	00	16	3	037088f8-0ae1-11d2-b422-00a0c968f939	4828cc14-1437-45bc-9b07-ad6f015e5f28	S-1-5-32-554
307	S-1-5-21-4185035528-4285459030-256073263-512	S-1-5-21-4185035528-4285459030-256073263-512	05	00	16	3	037088f8-0ae1-11d2-b422-00a0c968f939	bf967aba-0de6-11d0-a285-00aa003049e2	S-1-5-32-554
307	S-1-5-21-4185035528-4285459030-256073263-512	S-1-5-21-4185035528-4285459030-256073263-512	05	00	256	1	1131f6ab-9c07-11d1-f79f-00c04fc2dcd2		S-1-5-21-4185035528-4285459030-256073263-1134
307	S-1-5-21-4185035528-4285459030-256073263-512	S-1-5-21-4185035528-4285459030-256073263-512	05	00	48	1	bf967a7f-0de6-11d0-a285-00aa003049e2		S-1-5-21-4185035528-4285459030-256073263-517
307	S-1-5-21-4185035528-4285459030-256073263-512	S-1-5-21-4185035528-4285459030-256073263-512	05	02	16	1	b1b3a417-ec55-4191-b327-b72e33e38af2		S-1-5-21-4185035528-4285459030-256073263-1134
307	S-1-5-21-4185035528-4285459030-256073263-512	S-1-5-21-4185035528-4285459030-256073263-512	05	02	16	1	9a7ad945-ca53-11d1-bbd0-0080c76670c0		S-1-5-21-4185035528-4285459030-256073263-1134
307	S-1-5-21-4185035528-4285459030-256073263-512	S-1-5-21-4185035528-4285459030-256073263-512	05	02	16	1	bf967a68-0de6-11d0-a285-00aa003049e2		S-1-5-21-4185035528-4285459030-256073263-1134
307	S-1-5-21-4185035528-4285459030-256073263-512	S-1-5-21-4185035528-4285459030-256073263-512	05	02	16	1	1f298a89-de98-47b8-b5cd-572ad53d267e		S-1-5-21-4185035528-4285459030-256073263-1134
307	S-1-5-21-4185035528-4285459030-256073263-512	S-1-5-21-4185035528-4285459030-256073263-512	05	02	16	1	bf967991-0de6-11d0-a285-00aa003049e2		S-1-5-21-4185035528-4285459030-256073263-1134
307	S-1-5-21-4185035528-4285459030-256073263-512	S-1-5-21-4185035528-4285459030-256073263-512	05	02	16	1	5fd424a1-1262-11d0-a060-00aa006c33ed		S-1-5-21-4185035528-4285459030-256073263-1134
307	S-1-5-21-4185035528-4285459030-256073263-512	S-1-5-21-4185035528-4285459030-256073263-512	05	02	32	1	bf967a06-0de6-11d0-a285-00aa003049e2		S-1-5-21-4185035528-4285459030-256073263-1123
307	S-1-5-21-4185035528-4285459030-256073263-512	S-1-5-21-4185035528-4285459030-256073263-512	05	02	32	1	bf967a06-0de6-11d0-a285-00aa003049e2		S-1-5-21-4185035528-4285459030-256073263-1135
307	S-1-5-21-4185035528-4285459030-256073263-512	S-1-5-21-4185035528-4285459030-256073263-512	05	02	32	1	3e74f60e-3e73-11d1-a9c0-0000f80367c1		S-1-5-21-4185035528-4285459030-256073263-1123
307	S-1-5-21-4185035528-4285459030-256073263-512	S-1-5-21-4185035528-4285459030-256073263-512	05	02	32	1	3e74f60e-3e73-11d1-a9c0-0000f80367c1		S-1-5-21-4185035528-4285459030-256073263-1135
307	S-1-5-21-4185035528-4285459030-256073263-512	S-1-5-21-4185035528-4285459030-256073263-512	05	02	32	1	b1b3a417-ec55-4191-b327-b72e33e38af2		S-1-5-21-4185035528-4285459030-256073263-1123
307	S-1-5-21-4185035528-4285459030-256073263-512	S-1-5-21-4185035528-4285459030-256073263-512	05	02	32	1	b1b3a417-ec55-4191-b327-b72e33e38af2		S-1-5-21-4185035528-4285459030-256073263-1135
307	S-1-5-21-4185035528-4285459030-256073263-512	S-1-5-21-4185035528-4285459030-256073263-512	05	02	32	1	bf96791a-0de6-11d0-a285-00aa003049e2		S-1-5-21-4185035528-4285459030-256073263-1123
307	S-1-5-21-4185035528-4285459030-256073263-512	S-1-5-21-4185035528-4285459030-256073263-512	05	02	32	1	bf96791a-0de6-11d0-a285-00aa003049e2		S-1-5-21-4185035528-4285459030-256073263-1135
307	S-1-5-21-4185035528-4285459030-256073263-512	S-1-5-21-4185035528-4285459030-256073263-512	05	02	32	1	9a9a021e-4a5b-11d1-a9c3-0000f80367c1		S-1-5-21-4185035528-4285459030-256073263-1134
307	S-1-5-21-4185035528-4285459030-256073263-512	S-1-5-21-4185035528-4285459030-256073263-512	05	02	32	1	934de926-b09e-11d2-aa06-00c04f8eedd8		S-1-5-21-4185035528-4285459030-256073263-1134
307	S-1-5-21-4185035528-4285459030-256073263-512	S-1-5-21-4185035528-4285459030-256073263-512	05	02	32	1	5e353847-f36c-48be-a7f7-49685402503c		S-1-5-21-4185035528-4285459030-256073263-1134
307	S-1-5-21-4185035528-4285459030-256073263-512	S-1-5-21-4185035528-4285459030-256073263-512	05	02	32	1	bf967953-0de6-11d0-a285-00aa003049e2		S-1-5-21-4185035528-4285459030-256073263-1123
307	S-1-5-21-4185035528-4285459030-256073263-512	S-1-5-21-4185035528-4285459030-256073263-512	05	02	32	1	bf967953-0de6-11d0-a285-00aa003049e2		S-1-5-21-4185035528-4285459030-256073263-1135
307	S-1-5-21-4185035528-4285459030-256073263-512	S-1-5-21-4185035528-4285459030-256073263-512	05	02	32	1	e48d0154-bcf8-11d1-8702-00c04fb96050		S-1-5-21-4185035528-4285459030-256073263-1135
307	S-1-5-21-4185035528-4285459030-256073263-512	S-1-5-21-4185035528-4285459030-256073263-512	05	02	32	1	275b2f54-982d-4dcd-b0ad-e53501445efb		S-1-5-21-4185035528-4285459030-256073263-1134
307	S-1-5-21-4185035528-4285459030-256073263-512	S-1-5-21-4185035528-4285459030-256073263-512	05	02	32	1	bf967954-0de6-11d0-a285-00aa003049e2		S-1-5-21-4185035528-4285459030-256073263-1123
307	S-1-5-21-4185035528-4285459030-256073263-512	S-1-5-21-4185035528-4285459030-256073263-512	05	02	32	1	bf967954-0de6-11d0-a285-00aa003049e2		S-1-5-21-4185035528-4285459030-256073263-1135
307	S-1-5-21-4185035528-4285459030-256073263-512	S-1-5-21-4185035528-4285459030-256073263-512	05	02	32	1	bf967961-0de6-11d0-a285-00aa003049e2		S-1-5-21-4185035528-4285459030-256073263-1123
307	S-1-5-21-4185035528-4285459030-256073263-512	S-1-5-21-4185035528-4285459030-256073263-512	05	02	32	1	bf967961-0de6-11d0-a285-00aa003049e2		S-1-5-21-4185035528-4285459030-256073263-1135
307	S-1-5-21-4185035528-4285459030-256073263-512	S-1-5-21-4185035528-4285459030-256073263-512	05	02	32	1	5430e777-c3ea-4024-902e-dde192204669		S-1-5-21-4185035528-4285459030-256073263-1134
307	S-1-5-21-4185035528-4285459030-256073263-512	S-1-5-21-4185035528-4285459030-256073263-512	05	02	32	1	6f606079-3a82-4c1b-8efb-dcc8c91d26fe		S-1-5-21-4185035528-4285459030-256073263-1134
307	S-1-5-21-4185035528-4285459030-256073263-512	S-1-5-21-4185035528-4285459030-256073263-512	05	02	32	1	bf967a7f-0de6-11d0-a285-00aa003049e2		S-1-5-21-4185035528-4285459030-256073263-1134
307	S-1-5-21-4185035528-4285459030-256073263-512	S-1-5-21-4185035528-4285459030-256073263-512	05	02	32	1	614aea82-abc6-4dd0-a148-d67a59c72816		S-1-5-21-4185035528-4285459030-256073263-1134
307	S-1-5-21-4185035528-4285459030-256073263-512	S-1-5-21-4185035528-4285459030-256073263-512	05	02	32	1	66437984-c3c5-498f-b269-987819ef484b		S-1-5-21-4185035528-4285459030-256073263-1134
307	S-1-5-21-4185035528-4285459030-256073263-512	S-1-5-21-4185035528-4285459030-256073263-512	05	02	32	1	77b5b886-944a-11d1-aebd-0000f80367c1		S-1-5-21-4185035528-4285459030-256073263-1135
307	S-1-5-21-4185035528-4285459030-256073263-512	S-1-5-21-4185035528-4285459030-256073263-512	05	02	32	1	a8df7489-c5ea-11d1-bbcb-0080c76670c0		S-1-5-21-4185035528-4285459030-256073263-1123
307	S-1-5-21-4185035528-4285459030-256073263-512	S-1-5-21-4185035528-4285459030-256073263-512	05	02	32	1	a8df7489-c5ea-11d1-bbcb-0080c76670c0		S-1-5-21-4185035528-4285459030-256073263-1135
307	S-1-5-21-4185035528-4285459030-256073263-512	S-1-5-21-4185035528-4285459030-256073263-512	05	02	32	1	1f298a89-de98-47b8-b5cd-572ad53d267e		S-1-5-21-4185035528-4285459030-256073263-1123
307	S-1-5-21-4185035528-4285459030-256073263-512	S-1-5-21-4185035528-4285459030-256073263-512	05	02	32	1	1f298a89-de98-47b8-b5cd-572ad53d267e		S-1-5-21-4185035528-4285459030-256073263-1135
307	S-1-5-21-4185035528-4285459030-256073263-512	S-1-5-21-4185035528-4285459030-256073263-512	05	02	32	1	f0f8ff9a-1191-11d0-a060-00aa006c33ed		S-1-5-21-4185035528-4285459030-256073263-1123
307	S-1-5-21-4185035528-4285459030-256073263-512	S-1-5-21-4185035528-4285459030-256073263-512	05	02	32	1	f0f8ff9a-1191-11d0-a060-00aa006c33ed		S-1-5-21-4185035528-4285459030-256073263-1134
307	S-1-5-21-4185035528-4285459030-256073263-512	S-1-5-21-4185035528-4285459030-256073263-512	05	02	32	1	f0f8ff9a-1191-11d0-a060-00aa006c33ed		S-1-5-21-4185035528-4285459030-256073263-1135
307	S-1-5-21-4185035528-4285459030-256073263-512	S-1-5-21-4185035528-4285459030-256073263-512	05	02	32	1	2cc06e9d-6f7e-426a-8825-0215de176e11		S-1-5-21-4185035528-4285459030-256073263-1134
307	S-1-5-21-4185035528-4285459030-256073263-512	S-1-5-21-4185035528-4285459030-256073263-512	05	02	32	1	5fd424a1-1262-11d0-a060-00aa006c33ed		S-1-5-21-4185035528-4285459030-256073263-1123
307	S-1-5-21-4185035528-4285459030-256073263-512	S-1-5-21-4185035528-4285459030-256073263-512	05	02	32	1	5fd424a1-1262-11d0-a060-00aa006c33ed		S-1-5-21-4185035528-4285459030-256073263-1135
307	S-1-5-21-4185035528-4285459030-256073263-512	S-1-5-21-4185035528-4285459030-256073263-512	05	02	32	1	3263e3b8-fd6b-4c60-87f2-34bdaa9d69eb		S-1-5-21-4185035528-4285459030-256073263-1134
